log_id,customer_id,usedate
L00000049129234,TS735605,2018-11-01
L00000049129235,TS736914,2018-11-01
L00000049129236,TS749639,2018-11-01
L00000049129237,TS768279,2018-11-01
L00000049129238,TS784450,2018-11-01
L00000049129239,TS798292,2018-11-01
L00000049129240,TS800913,2018-11-01
L00000049129241,TS806267,2018-11-01
L00000049129242,TS810276,2018-11-01
L00000049129243,TS814460,2018-11-01
L00000049129244,TS816344,2018-11-01
L00000049129245,TS821125,2018-11-01
L00000049129246,TS837282,2018-11-01
L00000049129247,TS861244,2018-11-01
L00000049129248,TS864496,2018-11-01
L00000049129249,TS877962,2018-11-01
L00000049129250,TS882329,2018-11-01
L00000049129251,TS886985,2018-11-01
L00000049129252,TS910887,2018-11-01
L00000049129253,TS937124,2018-11-01
L00000049129254,TS941110,2018-11-01
L00000049129255,TS952924,2018-11-01
L00000049129256,TS957381,2018-11-01
L00000049129257,TS975153,2018-11-01
L00000049129258,TS985617,2018-11-01
L00000049129259,AS019860,2018-11-02
L00000049129260,AS029624,2018-11-02
L00000049129261,AS036678,2018-11-02
L00000049129262,AS046594,2018-11-02
L00000049129263,AS055659,2018-11-02
L00000049129264,AS077151,2018-11-02
L00000049129265,AS090627,2018-11-02
L00000049129266,AS152185,2018-11-02
L00000049129267,AS161071,2018-11-02
L00000049129268,AS174345,2018-11-02
L00000049129269,AS194595,2018-11-02
L00000049129270,AS210846,2018-11-02
L00000049129271,AS211927,2018-11-02
L00000049129272,AS217722,2018-11-02
L00000049129273,AS218636,2018-11-02
L00000049129274,AS227898,2018-11-02
L00000049129275,AS240190,2018-11-02
L00000049129276,AS248948,2018-11-02
L00000049129277,AS301190,2018-11-02
L00000049129278,AS306340,2018-11-02
L00000049129279,AS369418,2018-11-02
L00000049129280,AS404579,2018-11-02
L00000049129281,AS460629,2018-11-02
L00000049129282,AS460655,2018-11-02
L00000049129283,AS471761,2018-11-02
L00000049129284,AS488509,2018-11-02
L00000049129285,AS517285,2018-11-02
L00000049129286,AS534058,2018-11-02
L00000049129287,AS535481,2018-11-02
L00000049129288,AS547635,2018-11-02
L00000049129289,AS609865,2018-11-02
L00000049129290,AS611649,2018-11-02
L00000049129291,AS614421,2018-11-02
L00000049129292,AS621407,2018-11-02
L00000049129293,AS650043,2018-11-02
L00000049129294,AS654830,2018-11-02
L00000049129295,AS660812,2018-11-02
L00000049129296,AS662285,2018-11-02
L00000049129297,AS662863,2018-11-02
L00000049129298,AS677499,2018-11-02
L00000049129299,AS699883,2018-11-02
L00000049129300,AS700935,2018-11-02
L00000049129301,AS704643,2018-11-02
L00000049129302,AS719871,2018-11-02
L00000049129303,AS761330,2018-11-02
L00000049129304,AS781999,2018-11-02
L00000049129305,AS790905,2018-11-02
L00000049129306,AS795406,2018-11-02
L00000049129307,AS812685,2018-11-02
L00000049129308,AS828426,2018-11-02
L00000049129309,AS847598,2018-11-02
L00000049129310,AS859775,2018-11-02
L00000049129311,AS870817,2018-11-02
L00000049129312,AS886138,2018-11-02
L00000049129313,AS886872,2018-11-02
L00000049129314,AS896608,2018-11-02
L00000049129315,AS914290,2018-11-02
L00000049129316,AS918302,2018-11-02
L00000049129317,AS933597,2018-11-02
L00000049129318,AS935662,2018-11-02
L00000049129319,AS941998,2018-11-02
L00000049129320,AS942939,2018-11-02
L00000049129321,AS950313,2018-11-02
L00000049129322,AS963520,2018-11-02
L00000049129323,AS969133,2018-11-02
L00000049129324,AS972005,2018-11-02
L00000049129325,AS993100,2018-11-02
L00000049129326,GD001777,2018-11-02
L00000049129327,GD010455,2018-11-02
L00000049129328,GD064521,2018-11-02
L00000049129329,GD067591,2018-11-02
L00000049129330,GD115359,2018-11-02
L00000049129331,GD125079,2018-11-02
L00000049129332,GD137323,2018-11-02
L00000049129333,GD139734,2018-11-02
L00000049129334,GD152639,2018-11-02
L00000049129335,GD164396,2018-11-02
L00000049129336,GD192337,2018-11-02
L00000049129337,GD210507,2018-11-02
L00000049129338,GD214739,2018-11-02
L00000049129339,GD216317,2018-11-02
L00000049129340,GD221439,2018-11-02
L00000049129341,GD259467,2018-11-02
L00000049129342,GD295789,2018-11-02
L00000049129343,GD306378,2018-11-02
L00000049129344,GD332889,2018-11-02
L00000049129345,GD341063,2018-11-02
L00000049129346,GD343618,2018-11-02
L00000049129347,GD381952,2018-11-02
L00000049129348,GD382390,2018-11-02
L00000049129349,GD415795,2018-11-02
L00000049129350,GD455671,2018-11-02
L00000049129351,GD485258,2018-11-02
L00000049129352,GD531348,2018-11-02
L00000049129353,GD574013,2018-11-02
L00000049129354,GD582469,2018-11-02
L00000049129355,GD589615,2018-11-02
L00000049129356,GD607294,2018-11-02
L00000049129357,GD619319,2018-11-02
L00000049129358,GD620805,2018-11-02
L00000049129359,GD626486,2018-11-02
L00000049129360,GD672003,2018-11-02
L00000049129361,GD672303,2018-11-02
L00000049129362,GD687670,2018-11-02
L00000049129363,GD700613,2018-11-02
L00000049129364,GD741058,2018-11-02
L00000049129365,GD749335,2018-11-02
L00000049129366,GD762671,2018-11-02
L00000049129367,GD792268,2018-11-02
L00000049129368,GD809807,2018-11-02
L00000049129369,GD825687,2018-11-02
L00000049129370,GD873389,2018-11-02
L00000049129371,GD876521,2018-11-02
L00000049129372,GD879310,2018-11-02
L00000049129373,GD879805,2018-11-02
L00000049129374,GD883603,2018-11-02
L00000049129375,GD885447,2018-11-02
L00000049129376,GD930782,2018-11-02
L00000049129377,GD933293,2018-11-02
L00000049129378,GD943344,2018-11-02
L00000049129379,GD955939,2018-11-02
L00000049129380,GD970368,2018-11-02
L00000049129381,GD987989,2018-11-02
L00000049129382,HD000022,2018-11-02
L00000049129383,HD028682,2018-11-02
L00000049129384,HD056820,2018-11-02
L00000049129385,HD079011,2018-11-02
L00000049129386,HD084175,2018-11-02
L00000049129387,HD096953,2018-11-02
L00000049129388,HD113386,2018-11-02
L00000049129389,HD134597,2018-11-02
L00000049129390,HD145501,2018-11-02
L00000049129391,HD147072,2018-11-02
L00000049129392,HD163236,2018-11-02
L00000049129393,HD167407,2018-11-02
L00000049129394,HD188491,2018-11-02
L00000049129395,HD206448,2018-11-02
L00000049129396,HD210141,2018-11-02
L00000049129397,HD216701,2018-11-02
L00000049129398,HD218552,2018-11-02
L00000049129399,HD250940,2018-11-02
L00000049129400,HD252906,2018-11-02
L00000049129401,HD268516,2018-11-02
L00000049129402,HD277392,2018-11-02
L00000049129403,HD285695,2018-11-02
L00000049129404,HD290947,2018-11-02
L00000049129405,HD327582,2018-11-02
L00000049129406,HD349501,2018-11-02
L00000049129407,HD351414,2018-11-02
L00000049129408,HD359876,2018-11-02
L00000049129409,HD379875,2018-11-02
L00000049129410,HD459783,2018-11-02
L00000049129411,HD471878,2018-11-02
L00000049129412,HD487220,2018-11-02
L00000049129413,HD509520,2018-11-02
L00000049129414,HD511288,2018-11-02
L00000049129415,HD537011,2018-11-02
L00000049129416,HD555581,2018-11-02
L00000049129417,HD559223,2018-11-02
L00000049129418,HD561717,2018-11-02
L00000049129419,HD620437,2018-11-02
L00000049129420,HD622760,2018-11-02
L00000049129421,HD624279,2018-11-02
L00000049129422,HD642174,2018-11-02
L00000049129423,HD673900,2018-11-02
L00000049129424,HD693175,2018-11-02
L00000049129425,HD707253,2018-11-02
L00000049129426,HD719737,2018-11-02
L00000049129427,HD721014,2018-11-02
L00000049129428,HD730447,2018-11-02
L00000049129429,HD743252,2018-11-02
L00000049129430,HD759692,2018-11-02
L00000049129431,HD760983,2018-11-02
L00000049129432,HD782984,2018-11-02
L00000049129433,HD792156,2018-11-02
L00000049129434,HD822984,2018-11-02
L00000049129435,HD841739,2018-11-02
L00000049129436,HD845983,2018-11-02
L00000049129437,HD848426,2018-11-02
L00000049129438,HD872088,2018-11-02
L00000049129439,HD893022,2018-11-02
L00000049129440,HD894637,2018-11-02
L00000049129441,HD896111,2018-11-02
L00000049129442,HD901734,2018-11-02
L00000049129443,HD903528,2018-11-02
L00000049129444,HD920211,2018-11-02
L00000049129445,HD957429,2018-11-02
L00000049129446,HD960445,2018-11-02
L00000049129447,HD966829,2018-11-02
L00000049129448,HI020478,2018-11-02
L00000049129449,HI026335,2018-11-02
L00000049129450,HI048809,2018-11-02
L00000049129451,HI058807,2018-11-02
L00000049129452,HI066401,2018-11-02
L00000049129453,HI074037,2018-11-02
L00000049129454,HI077107,2018-11-02
L00000049129455,HI092194,2018-11-02
L00000049129456,HI128344,2018-11-02
L00000049129457,HI140455,2018-11-02
L00000049129458,HI142283,2018-11-02
L00000049129459,HI146430,2018-11-02
L00000049129460,HI150416,2018-11-02
L00000049129461,HI173027,2018-11-02
L00000049129462,HI183246,2018-11-02
L00000049129463,HI201910,2018-11-02
L00000049129464,HI207778,2018-11-02
L00000049129465,HI207932,2018-11-02
L00000049129466,HI213334,2018-11-02
L00000049129467,HI222369,2018-11-02
L00000049129468,HI228454,2018-11-02
L00000049129469,HI247770,2018-11-02
L00000049129470,HI275161,2018-11-02
L00000049129471,HI292858,2018-11-02
L00000049129472,HI305198,2018-11-02
L00000049129473,HI305974,2018-11-02
L00000049129474,HI337186,2018-11-02
L00000049129475,HI337854,2018-11-02
L00000049129476,HI338198,2018-11-02
L00000049129477,HI338427,2018-11-02
L00000049129478,HI368031,2018-11-02
L00000049129479,HI390909,2018-11-02
L00000049129480,HI403116,2018-11-02
L00000049129481,HI421757,2018-11-02
L00000049129482,HI442697,2018-11-02
L00000049129483,HI474778,2018-11-02
L00000049129484,HI477055,2018-11-02
L00000049129485,HI483820,2018-11-02
L00000049129486,HI505696,2018-11-02
L00000049129487,HI521002,2018-11-02
L00000049129488,HI561218,2018-11-02
L00000049129489,HI562740,2018-11-02
L00000049129490,HI563460,2018-11-02
L00000049129491,HI567520,2018-11-02
L00000049129492,HI587459,2018-11-02
L00000049129493,HI598974,2018-11-02
L00000049129494,HI602995,2018-11-02
L00000049129495,HI611999,2018-11-02
L00000049129496,HI614861,2018-11-02
L00000049129497,HI630247,2018-11-02
L00000049129498,HI650765,2018-11-02
L00000049129499,HI664739,2018-11-02
L00000049129500,HI679584,2018-11-02
L00000049129501,HI714742,2018-11-02
L00000049129502,HI740503,2018-11-02
L00000049129503,HI802082,2018-11-02
L00000049129504,HI804186,2018-11-02
L00000049129505,HI819179,2018-11-02
L00000049129506,HI836555,2018-11-02
L00000049129507,HI841350,2018-11-02
L00000049129508,HI853357,2018-11-02
L00000049129509,HI861442,2018-11-02
L00000049129510,HI866646,2018-11-02
L00000049129511,HI896174,2018-11-02
L00000049129512,HI914925,2018-11-02
L00000049129513,HI926833,2018-11-02
L00000049129514,HI933949,2018-11-02
L00000049129515,HI940182,2018-11-02
L00000049129516,HI964680,2018-11-02
L00000049129517,HI969539,2018-11-02
L00000049129518,HI981240,2018-11-02
L00000049129519,IK015821,2018-11-02
L00000049129520,IK051201,2018-11-02
L00000049129521,IK051737,2018-11-02
L00000049129522,IK061114,2018-11-02
L00000049129523,IK077913,2018-11-02
L00000049129524,IK086599,2018-11-02
L00000049129525,IK088821,2018-11-02
L00000049129526,IK125726,2018-11-02
L00000049129527,IK130766,2018-11-02
L00000049129528,IK159809,2018-11-02
L00000049129529,IK174853,2018-11-02
L00000049129530,IK179300,2018-11-02
L00000049129531,IK180880,2018-11-02
L00000049129532,IK190403,2018-11-02
L00000049129533,IK205407,2018-11-02
L00000049129534,IK219174,2018-11-02
L00000049129535,IK228318,2018-11-02
L00000049129536,IK250912,2018-11-02
L00000049129537,IK322778,2018-11-02
L00000049129538,IK371201,2018-11-02
L00000049129539,IK377403,2018-11-02
L00000049129540,IK379208,2018-11-02
L00000049129541,IK403801,2018-11-02
L00000049129542,IK429683,2018-11-02
L00000049129543,IK446815,2018-11-02
L00000049129544,IK453226,2018-11-02
L00000049129545,IK460685,2018-11-02
L00000049129546,IK491887,2018-11-02
L00000049129547,IK508589,2018-11-02
L00000049129548,IK516783,2018-11-02
L00000049129549,IK518694,2018-11-02
L00000049129550,IK560712,2018-11-02
L00000049129551,IK594280,2018-11-02
L00000049129552,IK611614,2018-11-02
L00000049129553,IK619199,2018-11-02
L00000049129554,IK624245,2018-11-02
L00000049129555,IK624416,2018-11-02
L00000049129556,IK633711,2018-11-02
L00000049129557,IK657837,2018-11-02
L00000049129558,IK670283,2018-11-02
L00000049129559,IK699204,2018-11-02
L00000049129560,IK703077,2018-11-02
L00000049129561,IK732196,2018-11-02
L00000049129562,IK751998,2018-11-02
L00000049129563,IK755601,2018-11-02
L00000049129564,IK803368,2018-11-02
L00000049129565,IK822921,2018-11-02
L00000049129566,IK853515,2018-11-02
L00000049129567,IK874777,2018-11-02
L00000049129568,IK883066,2018-11-02
L00000049129569,IK888697,2018-11-02
L00000049129570,IK904385,2018-11-02
L00000049129571,IK929378,2018-11-02
L00000049129572,IK975392,2018-11-02
L00000049129573,IK979398,2018-11-02
L00000049129574,IK980980,2018-11-02
L00000049129575,OA004129,2018-11-02
L00000049129576,OA007004,2018-11-02
L00000049129577,OA008665,2018-11-02
L00000049129578,OA020996,2018-11-02
L00000049129579,OA061430,2018-11-02
L00000049129580,OA076575,2018-11-02
L00000049129581,OA096118,2018-11-02
L00000049129582,OA101976,2018-11-02
L00000049129583,OA104710,2018-11-02
L00000049129584,OA108854,2018-11-02
L00000049129585,OA129078,2018-11-02
L00000049129586,OA140594,2018-11-02
L00000049129587,OA152987,2018-11-02
L00000049129588,OA154669,2018-11-02
L00000049129589,OA198162,2018-11-02
L00000049129590,OA207651,2018-11-02
L00000049129591,OA228506,2018-11-02
L00000049129592,OA241119,2018-11-02
L00000049129593,OA241695,2018-11-02
L00000049129594,OA245705,2018-11-02
L00000049129595,OA248247,2018-11-02
L00000049129596,OA251840,2018-11-02
L00000049129597,OA255039,2018-11-02
L00000049129598,OA266742,2018-11-02
L00000049129599,OA290803,2018-11-02
L00000049129600,OA297467,2018-11-02
L00000049129601,OA298480,2018-11-02
L00000049129602,OA309867,2018-11-02
L00000049129603,OA310354,2018-11-02
L00000049129604,OA328771,2018-11-02
L00000049129605,OA346394,2018-11-02
L00000049129606,OA354722,2018-11-02
L00000049129607,OA361949,2018-11-02
L00000049129608,OA375793,2018-11-02
L00000049129609,OA397694,2018-11-02
L00000049129610,OA423141,2018-11-02
L00000049129611,OA427079,2018-11-02
L00000049129612,OA427655,2018-11-02
L00000049129613,OA440389,2018-11-02
L00000049129614,OA546913,2018-11-02
L00000049129615,OA599080,2018-11-02
L00000049129616,OA641335,2018-11-02
L00000049129617,OA673896,2018-11-02
L00000049129618,OA689729,2018-11-02
L00000049129619,OA702752,2018-11-02
L00000049129620,OA712919,2018-11-02
L00000049129621,OA737164,2018-11-02
L00000049129622,OA769163,2018-11-02
L00000049129623,OA795599,2018-11-02
L00000049129624,OA796761,2018-11-02
L00000049129625,OA802798,2018-11-02
L00000049129626,OA812079,2018-11-02
L00000049129627,OA832624,2018-11-02
L00000049129628,OA834443,2018-11-02
L00000049129629,OA846208,2018-11-02
L00000049129630,OA848183,2018-11-02
L00000049129631,OA854705,2018-11-02
L00000049129632,OA869095,2018-11-02
L00000049129633,OA869840,2018-11-02
L00000049129634,OA885929,2018-11-02
L00000049129635,OA911569,2018-11-02
L00000049129636,OA931177,2018-11-02
L00000049129637,OA931227,2018-11-02
L00000049129638,OA959837,2018-11-02
L00000049129639,OA962428,2018-11-02
L00000049129640,OA965409,2018-11-02
L00000049129641,OA974876,2018-11-02
L00000049129642,OA979523,2018-11-02
L00000049129643,PL011734,2018-11-02
L00000049129644,PL013000,2018-11-02
L00000049129645,PL013667,2018-11-02
L00000049129646,PL020821,2018-11-02
L00000049129647,PL046622,2018-11-02
L00000049129648,PL049709,2018-11-02
L00000049129649,PL053548,2018-11-02
L00000049129650,PL057547,2018-11-02
L00000049129651,PL085479,2018-11-02
L00000049129652,PL102815,2018-11-02
L00000049129653,PL117922,2018-11-02
L00000049129654,PL127975,2018-11-02
L00000049129655,PL144435,2018-11-02
L00000049129656,PL174258,2018-11-02
L00000049129657,PL197632,2018-11-02
L00000049129658,PL214225,2018-11-02
L00000049129659,PL217190,2018-11-02
L00000049129660,PL249996,2018-11-02
L00000049129661,PL267719,2018-11-02
L00000049129662,PL303162,2018-11-02
L00000049129663,PL310669,2018-11-02
L00000049129664,PL331522,2018-11-02
L00000049129665,PL342449,2018-11-02
L00000049129666,PL432893,2018-11-02
L00000049129667,PL435064,2018-11-02
L00000049129668,PL500772,2018-11-02
L00000049129669,PL505013,2018-11-02
L00000049129670,PL506207,2018-11-02
L00000049129671,PL520159,2018-11-02
L00000049129672,PL538517,2018-11-02
L00000049129673,PL551489,2018-11-02
L00000049129674,PL562542,2018-11-02
L00000049129675,PL563502,2018-11-02
L00000049129676,PL571624,2018-11-02
L00000049129677,PL573375,2018-11-02
L00000049129678,PL624566,2018-11-02
L00000049129679,PL666557,2018-11-02
L00000049129680,PL677323,2018-11-02
L00000049129681,PL709804,2018-11-02
L00000049129682,PL737511,2018-11-02
L00000049129683,PL739117,2018-11-02
L00000049129684,PL746909,2018-11-02
L00000049129685,PL758737,2018-11-02
L00000049129686,PL764756,2018-11-02
L00000049129687,PL806332,2018-11-02
L00000049129688,PL806914,2018-11-02
L00000049129689,PL827485,2018-11-02
L00000049129690,PL828083,2018-11-02
L00000049129691,PL834061,2018-11-02
L00000049129692,PL839656,2018-11-02
L00000049129693,PL877142,2018-11-02
L00000049129694,PL888478,2018-11-02
L00000049129695,PL902347,2018-11-02
L00000049129696,PL907890,2018-11-02
L00000049129697,PL913199,2018-11-02
L00000049129698,PL930272,2018-11-02
L00000049129699,PL959416,2018-11-02
L00000049129700,PL960961,2018-11-02
L00000049129701,PL988722,2018-11-02
L00000049129702,TS019328,2018-11-02
L00000049129703,TS037146,2018-11-02
L00000049129704,TS051818,2018-11-02
L00000049129705,TS068663,2018-11-02
L00000049129706,TS093380,2018-11-02
L00000049129707,TS094676,2018-11-02
L00000049129708,TS133757,2018-11-02
L00000049129709,TS146087,2018-11-02
L00000049129710,TS161670,2018-11-02
L00000049129711,TS169717,2018-11-02
L00000049129712,TS170828,2018-11-02
L00000049129713,TS173314,2018-11-02
L00000049129714,TS174464,2018-11-02
L00000049129715,TS179365,2018-11-02
L00000049129716,TS186877,2018-11-02
L00000049129717,TS187985,2018-11-02
L00000049129718,TS206784,2018-11-02
L00000049129719,TS228066,2018-11-02
L00000049129720,TS246098,2018-11-02
L00000049129721,TS258685,2018-11-02
L00000049129722,TS260976,2018-11-02
L00000049129723,TS268882,2018-11-02
L00000049129724,TS294433,2018-11-02
L00000049129725,TS311478,2018-11-02
L00000049129726,TS316311,2018-11-02
L00000049129727,TS332485,2018-11-02
L00000049129728,TS342811,2018-11-02
L00000049129729,TS349820,2018-11-02
L00000049129730,TS349914,2018-11-02
L00000049129731,TS357747,2018-11-02
L00000049129732,TS362290,2018-11-02
L00000049129733,TS408289,2018-11-02
L00000049129734,TS413023,2018-11-02
L00000049129735,TS413667,2018-11-02
L00000049129736,TS419694,2018-11-02
L00000049129737,TS470645,2018-11-02
L00000049129738,TS510841,2018-11-02
L00000049129739,TS535917,2018-11-02
L00000049129740,TS551344,2018-11-02
L00000049129741,TS574471,2018-11-02
L00000049129742,TS601124,2018-11-02
L00000049129743,TS602767,2018-11-02
L00000049129744,TS617231,2018-11-02
L00000049129745,TS637007,2018-11-02
L00000049129746,TS642752,2018-11-02
L00000049129747,TS662949,2018-11-02
